index_name,alpha,similarity_top_k,cross_encoder_model,llm_model_name,rerank_top_n,llm_provider,prompt_template,faithfulness,factual_correctness(mode=f1),llm_context_precision_with_reference,context_recall,avg_latency_sec,latency_95th_sec,#Experiment,factual_correctness(mode=precision),factual_correctness(mode=recall),fact_prompt,answer_prompt,two_stage,use_query_expansion,query_expansion_num,base_k,expansion_k
Normal_splitter_w_context_openai,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.99375,0.5249999999999999,0.6866269841159525,0.951818181818182,5.79855260848999,8.337508916854858,,,,,,,,,,
Normal_splitter_w_context_openai,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9625641025641024,0.497,0.8916666666229165,0.871916533758639,6.125280451774597,9.344169855117798,,,,,,,,,,
Normal_splitter_w_context_openai,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.5589999999999999,0.6867662033654873,0.9432865237743286,6.288537383079529,11.78686022758484,,,,,,,,,,
Normal_splitter_w_context_openai,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9439743589743588,0.545,0.8749999999629166,0.84135101010101,4.373040699958802,6.956639051437378,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9511904761904764,0.374,0.6833333333033333,0.6968957871396896,3.804193902015686,7.073466777801514,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9520833333333334,0.35,0.7833333332975,0.6956124401913876,4.781308174133301,8.643291234970093,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9692307692307692,0.353,0.7304166666466563,0.7063819531475947,3.9586920738220215,6.927576065063477,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.8589743589743589,0.426,0.7249999999654166,0.6381452293836195,3.9323129653930655,6.423251867294312,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9856410256410256,0.569,0.7097817460205157,0.9125757575757576,3.947714972496033,7.285817146301269,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9433333333333334,0.521,0.8999999999583332,0.8703508771929824,4.150522780418396,6.604176998138428,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9923076923076924,0.5359999999999999,0.7016197849689014,0.9671717171717172,8.004387021064758,12.5973060131073,,,,,,,,,,
Normal_splitter_w_context_openai,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.8850000000000001,0.556,0.8749999999629166,0.8693939393939394,6.207601499557495,9.197817087173462,,,,,,,,,,
Custom_splitter_hf,0.8,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.955,0.375,0.8333333333,0.5078947368421053,4.955245923995972,8.979113340377808,,,,,,,,,,
Custom_splitter_hf,0.8,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9621212121212122,0.454,0.8166666666341668,0.5307330827067669,4.337766003608704,6.962595939636231,,,,,,,,,,
Custom_splitter_hf,0.8,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.5330000000000001,0.8286111110885672,0.6549106449106449,5.531930422782898,10.95707893371582,,,,,,,,,,
Custom_splitter_hf,0.8,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9212962962962962,0.45,0.8666666666241667,0.577922077922078,5.116939926147461,9.366130113601685,,,,,,,,,,
Custom_splitter_hf,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9333333333333332,0.509,0.8121282596262667,0.9577311577311576,4.291350555419922,9.403142213821411,,,,,,,,,,
Custom_splitter_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9135714285714284,0.45,0.8249999999637498,0.6972727272727273,3.8437671422958375,5.78278398513794,,,,,,,,,,
Custom_splitter_hf,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9964285714285716,0.503,0.8075182760280452,0.948488017429194,4.593009376525879,9.008447170257568,,,,,,,,,,
Custom_splitter_hf,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9675,0.417,0.79999999996,0.627056277056277,5.474502038955689,10.36334228515625,,,,,,,,,,
Custom_splitter_hf,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.93,0.347,0.8333333333,0.5670454545454546,4.800337457656861,10.335590839385986,,,,,,,,,,
Custom_splitter_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9423076923076924,0.3419999999999999,0.8166666666341668,0.5063283208020051,4.434795451164246,9.390390872955322,,,,,,,,,,
Custom_splitter_hf,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9121611721611724,0.511,0.8481944444219108,0.6971428571428572,5.407547783851624,9.527527093887327,,,,,,,,,,
Custom_splitter_hf,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9539855072463768,0.409,0.8666666666241667,0.6283338038772821,4.589766359329223,9.958019018173218,,,,,,,,,,
Custom_splitter_hf,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.951923076923077,0.4149999999999999,0.8297912414858803,0.8157287157287157,4.44577648639679,8.021286964416504,,,,,,,,,,
Custom_splitter_hf,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.8996886446886447,0.445,0.7749999999654167,0.7087412587412587,5.308484101295472,8.112036228179932,,,,,,,,,,
Custom_splitter_hf,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.437,0.8267614733068609,0.9503182346109176,6.531262922286987,9.991043090820312,,,,,,,,,,
Custom_splitter_hf,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.95375,0.353,0.79999999996,0.6935328898743534,6.558647346496582,12.585559844970703,,,,,,,,,,
Custom_splitter_openai,0.8,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9083333333333334,0.576,0.9416666666245832,0.9465631929046564,5.77412781715393,10.0154390335083,,,,,,,,,,
Custom_splitter_openai,0.8,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.95625,0.61,0.8916666666295832,0.8640921409214093,5.5718680143356325,10.74728274345398,,,,,,,,,,
Custom_splitter_openai,0.8,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9644871794871795,0.6239999999999999,0.8924999999781459,0.8893694062991051,4.6400552749633786,7.732542037963867,,,,,,,,,,
Custom_splitter_openai,0.8,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.542,0.8416666666329167,0.7893171344784248,5.761703085899353,12.266825914382936,,,,,,,,,,
Custom_splitter_openai,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.5599999999999999,0.8743934240251214,0.9132034632034632,5.72836012840271,8.59173321723938,,,,,,,,,,
Custom_splitter_openai,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.514,0.8166666666341665,0.761485826001955,5.203472399711609,8.990876197814941,,,,,,,,,,
Custom_splitter_openai,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9888888888888888,0.516,0.8575193232009847,0.9258064516129032,5.11825726032257,9.301424980163574,,,,,,,,,,
Custom_splitter_openai,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.95,0.453,0.7833333333008333,0.7226817042606516,5.232428503036499,9.076244115829468,,,,,,,,,,
Custom_splitter_openai,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.8857142857142858,0.5860000000000001,0.9416666666245832,0.895380635624538,4.804600191116333,8.217350959777832,,,,,,,,,,
Custom_splitter_openai,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.599,0.8499999999633333,0.8582972582972583,6.166565299034119,12.23249888420105,,,,,,,,,,
Custom_splitter_openai,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.6042857142857142,0.8986111110901737,0.8450236133100584,5.528444838523865,10.394497871398926,,,,,,,,,,
Custom_splitter_openai,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.474,0.7738095237755952,0.7587917502551649,8.419193553924561,13.760936260223389,,,,,,,,,,
Custom_splitter_openai,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9583333333333334,0.5359999999999999,0.8283541194142074,0.8542086924628646,8.34658215045929,11.99802303314209,,,,,,,,,,
Custom_splitter_openai,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.415,0.7962962962638889,0.6876984126984127,8.896521091461182,14.682846069335938,,,,,,,,,,
Custom_splitter_openai,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.96,0.3325,0.7617738511401893,1.0,8.29187445640564,12.237151861190796,,,,,,,,,,
Custom_splitter_openai,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9357142857142856,0.4549999999999999,0.8055555555180556,0.690488333545837,8.764687204360962,13.34310793876648,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.95,0.2388888888888889,0.7499999999638889,0.5103074009324009,7.432395672798156,14.084744930267334,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9142857142857144,0.2616666666666666,0.8055555555097222,0.4574687764342937,7.712154173851013,12.679452180862429,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.475,0.8002777777542894,0.9331818181818182,5.983454084396362,9.674425840377808,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.963157894736842,0.356,0.8999999999583335,0.6862068965517241,6.471126484870911,13.005024909973145,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9833333333333334,0.4549999999999999,0.8015205971172341,0.9608647450110864,7.409226584434509,14.21566915512085,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9790476190476192,0.481,0.8999999999650001,0.8236024844720496,6.792509150505066,10.02158522605896,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.95,0.485,0.7841104475934564,1.0,7.55164520740509,15.661396980285645,,,,,,,,,,
Custom_splitter_w_context_hf,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9735042735042736,0.4790000000000001,0.8083333333012499,0.827922077922078,5.995684003829956,12.079665184020996,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9602150537634409,0.4589999999999999,0.8166666666308332,0.9404040404040404,5.407290434837341,8.394331932067871,,,,,,,,,,
